ID;Time;Driver;DriverNumber;LapTime;LapNumber;Stint;Sector1Time;Sector2Time;Sector3Time;Compound;TyreLife;FreshTyre;Team;Position
192;   01:49:24.576   ;LEC;16;   00:01:32.134   ;34.0;2.0;32.195;41.836;18.103;HARD;13.0;True;Ferrari;4.0
193;   01:50:56.533   ;LEC;16;   00:01:31.957   ;35.0;2.0;32.139;41.83;17.988;HARD;14.0;True;Ferrari;4.0
194;   01:52:28.438   ;LEC;16;   00:01:31.905   ;36.0;2.0;32.193;41.802;17.91;HARD;15.0;True;Ferrari;4.0
195;   01:54:00.575   ;LEC;16;   00:01:32.137   ;37.0;2.0;32.197;41.947;17.993;HARD;16.0;True;Ferrari;4.0
196;   01:55:32.394   ;LEC;16;   00:01:31.819   ;38.0;2.0;32.093;41.816;17.91;HARD;17.0;True;Ferrari;4.0
197;   01:57:04.616   ;LEC;16;   00:01:32.222   ;39.0;2.0;32.257;41.987;17.978;HARD;18.0;True;Ferrari;4.0
198;   01:58:36.429   ;LEC;16;   00:01:31.813   ;40.0;2.0;32.055;41.819;17.939;HARD;19.0;True;Ferrari;4.0
199;   02:00:08.329   ;LEC;16;   00:01:31.9  00 ;41.0;2.0;31.938;41.925;18.037;HARD;20.0;True;Ferrari;4.0
200;   02:01:40.29  0 ;LEC;16;   00:01:31.961   ;42.0;2.0;32.054;41.969;17.938;HARD;21.0;True;Ferrari;4.0
201;   02:03:12.23  0 ;LEC;16;   00:01:31.94  0 ;43.0;2.0;32.001;41.951;17.988;HARD;22.0;True;Ferrari;4.0
202;   02:04:44.068   ;LEC;16;   00:01:31.838   ;44.0;2.0;31.928;41.99;17.92;HARD;23.0;True;Ferrari;4.0
203;   02:06:15.729   ;LEC;16;   00:01:31.661   ;45.0;2.0;31.925;41.815;17.921;HARD;24.0;True;Ferrari;4.0
204;   02:07:47.85  0 ;LEC;16;   00:01:32.121   ;46.0;2.0;31.928;42.216;17.977;HARD;25.0;True;Ferrari;4.0
205;   02:09:19.319   ;LEC;16;   00:01:31.469   ;47.0;2.0;31.817;41.732;17.92;HARD;26.0;True;Ferrari;4.0
206;   02:10:51.088   ;LEC;16;   00:01:31.769   ;48.0;2.0;31.793;41.956;18.02;HARD;27.0;True;Ferrari;4.0
207;   02:12:22.879   ;LEC;16;   00:01:31.791   ;49.0;2.0;31.803;42.006;17.982;HARD;28.0;True;Ferrari;4.0
208;   02:13:54.658   ;LEC;16;   00:01:31.779   ;50.0;2.0;31.808;41.949;18.022;HARD;29.0;True;Ferrari;4.0
209;   02:15:26.566   ;LEC;16;   00:01:31.908   ;51.0;2.0;31.888;41.955;18.065;HARD;30.0;True;Ferrari;4.0
210;   02:16:58.242   ;LEC;16;   00:01:31.676   ;52.0;2.0;31.649;41.942;18.085;HARD;31.0;True;Ferrari;4.0
211;   02:18:29.987   ;LEC;16;   00:01:31.745   ;53.0;2.0;31.649;41.889;18.207;HARD;32.0;True;Ferrari;4.0
212;   00:57:44.892   ;RUS;63;   00:01:37.985   ;1.0;1.0;33.985;42.5;18.149;MEDIUM;1.0;True;Mercedes;5.0
213;   00:59:19.083   ;RUS;63;   00:01:34.191   ;2.0;1.0;33.985;42.155;18.051;MEDIUM;2.0;True;Mercedes;5.0
214;   01:00:53.287   ;RUS;63;   00:01:34.204   ;3.0;1.0;33.652;42.334;18.218;MEDIUM;3.0;True;Mercedes;5.0
215;   01:02:27.344   ;RUS;63;   00:01:34.057   ;4.0;1.0;33.511;42.48;18.066;MEDIUM;4.0;True;Mercedes;5.0
216;   01:04:01.139   ;RUS;63;   00:01:33.795   ;5.0;1.0;33.241;42.398;18.156;MEDIUM;5.0;True;Mercedes;5.0
217;   01:05:35.061   ;RUS;63;   00:01:33.922   ;6.0;1.0;33.263;42.485;18.174;MEDIUM;6.0;True;Mercedes;5.0
218;   01:07:09.242   ;RUS;63;   00:01:34.181   ;7.0;1.0;33.194;42.793;18.194;MEDIUM;7.0;True;Mercedes;5.0
219;   01:08:43.04  0 ;RUS;63;   00:01:33.798   ;8.0;1.0;32.911;42.645;18.242;MEDIUM;8.0;True;Mercedes;5.0
220;   01:10:16.856   ;RUS;63;   00:01:33.816   ;9.0;1.0;32.847;42.697;18.272;MEDIUM;9.0;True;Mercedes;5.0
221;   01:11:50.459   ;RUS;63;   00:01:33.603   ;10.0;1.0;32.889;42.573;18.141;MEDIUM;10.0;True;Mercedes;5.0
222;   01:13:24.342   ;RUS;63;   00:01:33.883   ;11.0;1.0;33.054;42.636;18.193;MEDIUM;11.0;True;Mercedes;5.0
223;   01:14:58.206   ;RUS;63;   00:01:33.864   ;12.0;1.0;32.851;42.747;18.266;MEDIUM;12.0;True;Mercedes;5.0
224;   01:16:32.021   ;RUS;63;   00:01:33.815   ;13.0;1.0;32.854;42.613;18.348;MEDIUM;13.0;True;Mercedes;5.0
225;   01:18:05.679   ;RUS;63;   00:01:33.658   ;14.0;1.0;32.727;42.719;18.212;MEDIUM;14.0;True;Mercedes;5.0
226;   01:19:39.386   ;RUS;63;   00:01:33.707   ;15.0;1.0;32.857;42.615;18.235;MEDIUM;15.0;True;Mercedes;5.0
227;   01:21:13.246   ;RUS;63;   00:01:33.86  0 ;16.0;1.0;32.849;42.815;18.196;MEDIUM;16.0;True;Mercedes;5.0
228;   01:22:47.08  0 ;RUS;63;   00:01:33.834   ;17.0;1.0;32.852;42.709;18.273;MEDIUM;17.0;True;Mercedes;5.0
229;   01:24:21.046   ;RUS;63;   00:01:33.966   ;18.0;1.0;33.069;42.602;18.295;MEDIUM;18.0;True;Mercedes;5.0
230;   01:25:56.802   ;RUS;63;   00:01:35.756   ;19.0;1.0;32.784;42.623;20.349;MEDIUM;19.0;True;Mercedes;5.0
231;   01:27:49.714   ;RUS;63;   00:01:52.912   ;20.0;2.0;53.463;41.515;17.934;HARD;1.0;True;Mercedes;13.0
232;   01:29:22.951   ;RUS;63;   00:01:33.237   ;21.0;2.0;32.687;42.344;18.206;HARD;2.0;True;Mercedes;12.0
233;   01:30:57.074   ;RUS;63;   00:01:34.123   ;22.0;2.0;33.574;42.54;18.009;HARD;3.0;True;Mercedes;11.0
234;   01:32:30.352   ;RUS;63;   00:01:33.278   ;23.0;2.0;32.933;42.302;18.043;HARD;4.0;True;Mercedes;11.0
235;   01:34:04.692   ;RUS;63;   00:01:34.34  0 ;24.0;2.0;33.074;42.546;18.72;HARD;5.0;True;Mercedes;9.0
236;   01:35:37.605   ;RUS;63;   00:01:32.913   ;25.0;2.0;32.543;42.226;18.144;HARD;6.0;True;Mercedes;8.0
237;   01:37:10.016   ;RUS;63;   00:01:32.411   ;26.0;2.0;32.412;41.908;18.091;HARD;7.0;True;Mercedes;7.0
238;   01:38:42.627   ;RUS;63;   00:01:32.611   ;27.0;2.0;32.48;42.064;18.067;HARD;8.0;True;Mercedes;7.0
239;   01:40:15.115   ;RUS;63;   00:01:32.488   ;28.0;2.0;32.344;42.129;18.015;HARD;9.0;True;Mercedes;7.0
240;   01:41:47.522   ;RUS;63;   00:01:32.407   ;29.0;2.0;32.201;42.133;18.073;HARD;10.0;True;Mercedes;7.0
241;   01:43:19.881   ;RUS;63;   00:01:32.359   ;30.0;2.0;32.144;42.162;18.053;HARD;11.0;True;Mercedes;7.0
242;   01:44:52.024   ;RUS;63;   00:01:32.143   ;31.0;2.0;31.991;42.114;18.038;HARD;12.0;True;Mercedes;6.0
243;   01:46:24.055   ;RUS;63;   00:01:32.031   ;32.0;2.0;32.056;41.982;17.993;HARD;13.0;True;Mercedes;5.0
244;   01:47:56.135   ;RUS;63;   00:01:32.08  0 ;33.0;2.0;32.014;41.996;18.07;HARD;14.0;True;Mercedes;5.0
245;   01:49:28.354   ;RUS;63;   00:01:32.219   ;34.0;2.0;32.209;42.012;17.998;HARD;15.0;True;Mercedes;5.0
246;   01:51:00.29  0 ;RUS;63;   00:01:31.936   ;35.0;2.0;31.869;42.031;18.036;HARD;16.0;True;Mercedes;5.0
247;   01:52:32.113   ;RUS;63;   00:01:31.823   ;36.0;2.0;31.869;42.02;17.934;HARD;17.0;True;Mercedes;5.0
248;   01:54:03.981   ;RUS;63;   00:01:31.868   ;37.0;2.0;31.95;41.891;18.027;HARD;18.0;True;Mercedes;5.0
249;   01:55:35.821   ;RUS;63;   00:01:31.84  0 ;38.0;2.0;31.851;41.979;18.01;HARD;19.0;True;Mercedes;5.0
250;   01:57:07.894   ;RUS;63;   00:01:32.073   ;39.0;2.0;31.946;42.123;18.004;HARD;20.0;True;Mercedes;5.0
251;   01:58:39.809   ;RUS;63;   00:01:31.915   ;40.0;2.0;31.831;42.082;18.002;HARD;21.0;True;Mercedes;5.0
252;   02:00:11.704   ;RUS;63;   00:01:31.895   ;41.0;2.0;31.784;42.125;17.986;HARD;22.0;True;Mercedes;5.0
253;   02:01:43.839   ;RUS;63;   00:01:32.135   ;42.0;2.0;31.928;42.217;17.99;HARD;23.0;True;Mercedes;5.0
254;   02:03:15.762   ;RUS;63;   00:01:31.923   ;43.0;2.0;31.806;42.081;18.036;HARD;24.0;True;Mercedes;5.0
255;   02:04:47.54  0 ;RUS;63;   00:01:31.778   ;44.0;2.0;31.725;42.056;17.997;HARD;25.0;True;Mercedes;5.0
256;   02:06:19.165   ;RUS;63;   00:01:31.625   ;45.0;2.0;31.602;41.949;18.074;HARD;26.0;True;Mercedes;5.0
257;   02:07:50.717   ;RUS;63;   00:01:31.552   ;46.0;2.0;31.605;42.027;17.92;HARD;27.0;True;Mercedes;5.0
258;   02:09:22.315   ;RUS;63;   00:01:31.598   ;47.0;2.0;31.72;41.885;17.993;HARD;28.0;True;Mercedes;5.0
259;   02:10:53.858   ;RUS;63;   00:01:31.543   ;48.0;2.0;31.588;41.971;17.984;HARD;29.0;True;Mercedes;5.0
260;   02:12:25.467   ;RUS;63;   00:01:31.609   ;49.0;2.0;31.597;41.947;18.065;HARD;30.0;True;Mercedes;5.0
261;   02:13:56.837   ;RUS;63;   00:01:31.37  0 ;50.0;2.0;31.402;41.945;18.023;HARD;31.0;True;Mercedes;5.0
262;   02:15:28.194   ;RUS;63;   00:01:31.357   ;51.0;2.0;31.474;41.914;17.969;HARD;32.0;True;Mercedes;5.0
263;   02:16:59.821   ;RUS;63;   00:01:31.627   ;52.0;2.0;31.468;41.982;18.177;HARD;33.0;True;Mercedes;5.0
264;   02:18:31.252   ;RUS;63;   00:01:31.431   ;53.0;2.0;31.354;41.991;18.086;HARD;34.0;True;Mercedes;5.0
265;   00:57:45.872   ;ANT;12;   00:01:38.965   ;1.0;1.0;34.135;42.791;18.168;MEDIUM;1.0;True;Mercedes;6.0
266;   00:59:20.403   ;ANT;12;   00:01:34.531   ;2.0;1.0;34.135;42.288;18.108;MEDIUM;2.0;True;Mercedes;6.0
267;   01:00:54.526   ;ANT;12;   00:01:34.123   ;3.0;1.0;33.628;42.362;18.133;MEDIUM;3.0;True;Mercedes;6.0
268;   01:02:28.786   ;ANT;12;   00:01:34.26  0 ;4.0;1.0;33.531;42.556;18.173;MEDIUM;4.0;True;Mercedes;6.0
269;   01:04:02.576   ;ANT;12;   00:01:33.79  0 ;5.0;1.0;33.2;42.41;18.18;MEDIUM;5.0;True;Mercedes;6.0
270;   01:05:36.633   ;ANT;12;   00:01:34.057   ;6.0;1.0;33.288;42.57;18.199;MEDIUM;6.0;True;Mercedes;6.0
271;   01:07:10.474   ;ANT;12;   00:01:33.841   ;7.0;1.0;33.053;42.612;18.176;MEDIUM;7.0;True;Mercedes;6.0
272;   01:08:44.492   ;ANT;12;   00:01:34.018   ;8.0;1.0;33.159;42.691;18.168;MEDIUM;8.0;True;Mercedes;6.0
273;   01:10:18.374   ;ANT;12;   00:01:33.882   ;9.0;1.0;33.172;42.541;18.169;MEDIUM;9.0;True;Mercedes;6.0
274;   01:11:52.095   ;ANT;12;   00:01:33.721   ;10.0;1.0;33.036;42.531;18.154;MEDIUM;10.0;True;Mercedes;6.0
275;   01:13:26.315   ;ANT;12;   00:01:34.22  0 ;11.0;1.0;33.293;42.713;18.214;MEDIUM;11.0;True;Mercedes;6.0
276;   01:15:00.497   ;ANT;12;   00:01:34.182   ;12.0;1.0;33.189;42.775;18.218;MEDIUM;12.0;True;Mercedes;6.0
277;   01:16:34.265   ;ANT;12;   00:01:33.768   ;13.0;1.0;33.101;42.54;18.127;MEDIUM;13.0;True;Mercedes;6.0
278;   01:18:08.238   ;ANT;12;   00:01:33.973   ;14.0;1.0;32.992;42.694;18.287;MEDIUM;14.0;True;Mercedes;6.0
279;   01:19:42.012   ;ANT;12;   00:01:33.774   ;15.0;1.0;33.006;42.571;18.197;MEDIUM;15.0;True;Mercedes;6.0
280;   01:21:15.873   ;ANT;12;   00:01:33.861   ;16.0;1.0;33.034;42.728;18.099;MEDIUM;16.0;True;Mercedes;6.0
281;   01:22:49.785   ;ANT;12;   00:01:33.912   ;17.0;1.0;32.95;42.749;18.213;MEDIUM;17.0;True;Mercedes;6.0
282;   01:24:23.646   ;ANT;12;   00:01:33.861   ;18.0;1.0;33.086;42.654;18.121;MEDIUM;18.0;True;Mercedes;6.0
283;   01:25:57.4  00 ;ANT;12;   00:01:33.754   ;19.0;1.0;33.092;42.56;18.102;MEDIUM;19.0;True;Mercedes;6.0
284;   01:27:30.956   ;ANT;12;   00:01:33.556   ;20.0;1.0;32.888;42.508;18.16;MEDIUM;20.0;True;Mercedes;5.0
285;   01:29:04.103   ;ANT;12;   00:01:33.147   ;21.0;1.0;32.684;42.438;18.025;MEDIUM;21.0;True;Mercedes;4.0
286;   01:30:37.288   ;ANT;12;   00:01:33.185   ;22.0;1.0;32.702;42.435;18.048;MEDIUM;22.0;True;Mercedes;1.0
287;   01:32:10.44  0 ;ANT;12;   00:01:33.152   ;23.0;1.0;32.679;42.439;18.034;MEDIUM;23.0;True;Mercedes;1.0
288;   01:33:43.495   ;ANT;12;   00:01:33.055   ;24.0;1.0;32.672;42.433;17.95;MEDIUM;24.0;True;Mercedes;1.0
289;   01:35:16.592   ;ANT;12;   00:01:33.097   ;25.0;1.0;32.569;42.386;18.142;MEDIUM;25.0;True;Mercedes;1.0
290;   01:36:49.718   ;ANT;12;   00:01:33.126   ;26.0;1.0;32.629;42.463;18.034;MEDIUM;26.0;True;Mercedes;1.0
291;   01:38:23.065   ;ANT;12;   00:01:33.347   ;27.0;1.0;32.569;42.416;18.362;MEDIUM;27.0;True;Mercedes;1.0
292;   01:39:56.261   ;ANT;12;   00:01:33.196   ;28.0;1.0;32.583;42.426;18.187;MEDIUM;28.0;True;Mercedes;1.0
293;   01:41:29.222   ;ANT;12;   00:01:32.961   ;29.0;1.0;32.488;42.416;18.057;MEDIUM;29.0;True;Mercedes;1.0
294;   01:43:02.281   ;ANT;12;   00:01:33.059   ;30.0;1.0;32.446;42.478;18.135;MEDIUM;30.0;True;Mercedes;1.0
295;   01:44:37.737   ;ANT;12;   00:01:35.456   ;31.0;1.0;32.521;42.503;20.432;MEDIUM;31.0;True;Mercedes;1.0
296;   01:46:33.264   ;ANT;12;   00:01:55.527   ;32.0;2.0;55.864;41.899;17.764;HARD;1.0;True;Mercedes;6.0
297;   01:48:04.664   ;ANT;12;   00:01:31.4  00 ;33.0;2.0;32.106;41.543;17.751;HARD;2.0;True;Mercedes;6.0
298;   01:49:36.15  0 ;ANT;12;   00:01:31.486   ;34.0;2.0;32.206;41.526;17.754;HARD;3.0;True;Mercedes;6.0
299;   01:51:07.69  0 ;ANT;12;   00:01:31.54  0 ;35.0;2.0;32.146;41.496;17.898;HARD;4.0;True;Mercedes;6.0
300;   01:52:39.261   ;ANT;12;   00:01:31.571   ;36.0;2.0;32.092;41.665;17.814;HARD;5.0;True;Mercedes;6.0
301;   01:54:10.958   ;ANT;12;   00:01:31.697   ;37.0;2.0;32.056;41.77;17.871;HARD;6.0;True;Mercedes;6.0
302;   01:55:42.742   ;ANT;12;   00:01:31.784   ;38.0;2.0;32.075;41.715;17.994;HARD;7.0;True;Mercedes;6.0
303;   01:57:14.586   ;ANT;12;   00:01:31.844   ;39.0;2.0;32.098;41.806;17.94;HARD;8.0;True;Mercedes;6.0
304;   01:58:46.195   ;ANT;12;   00:01:31.609   ;40.0;2.0;31.971;41.742;17.896;HARD;9.0;True;Mercedes;6.0
305;   02:00:17.552   ;ANT;12;   00:01:31.357   ;41.0;2.0;31.814;41.702;17.841;HARD;10.0;True;Mercedes;6.0
306;   02:01:49.038   ;ANT;12;   00:01:31.486   ;42.0;2.0;31.801;41.767;17.918;HARD;11.0;True;Mercedes;6.0
307;   02:03:20.533   ;ANT;12;   00:01:31.495   ;43.0;2.0;31.835;41.732;17.928;HARD;12.0;True;Mercedes;6.0
308;   02:04:51.873   ;ANT;12;   00:01:31.34  0 ;44.0;2.0;31.811;41.672;17.857;HARD;13.0;True;Mercedes;6.0
309;   02:06:23.18  0 ;ANT;12;   00:01:31.307   ;45.0;2.0;31.683;41.758;17.866;HARD;14.0;True;Mercedes;6.0
310;   02:07:54.252   ;ANT;12;   00:01:31.072   ;46.0;2.0;31.624;41.655;17.793;HARD;15.0;True;Mercedes;6.0
311;   02:09:25.49  0 ;ANT;12;   00:01:31.238   ;47.0;2.0;31.664;41.538;18.036;HARD;16.0;True;Mercedes;6.0
312;   02:10:56.635   ;ANT;12;   00:01:31.145   ;48.0;2.0;31.691;41.58;17.874;HARD;17.0;True;Mercedes;6.0
313;   02:12:27.789   ;ANT;12;   00:01:31.154   ;49.0;2.0;31.532;41.713;17.909;HARD;18.0;True;Mercedes;6.0
314;   02:13:58.754   ;ANT;12;   00:01:30.965   ;50.0;2.0;31.545;41.576;17.844;HARD;19.0;True;Mercedes;6.0
315;   02:15:29.807   ;ANT;12;   00:01:31.053   ;51.0;2.0;31.537;41.63;17.886;HARD;20.0;True;Mercedes;6.0
316;   02:17:00.865   ;ANT;12;   00:01:31.058   ;52.0;2.0;31.396;41.811;17.851;HARD;21.0;True;Mercedes;6.0
317;   02:18:32.561   ;ANT;12;   00:01:31.696   ;53.0;2.0;31.628;41.799;18.269;HARD;22.0;True;Mercedes;6.0
318;   00:57:47.186   ;HAM;44;   00:01:40.279   ;1.0;1.0;34.674;43.278;18.361;HARD;1.0;True;Ferrari;8.0
319;   00:59:22.461   ;HAM;44;   00:01:35.275   ;2.0;1.0;34.674;42.491;18.11;HARD;2.0;True;Ferrari;8.0
320;   01:00:56.715   ;HAM;44;   00:01:34.254   ;3.0;1.0;33.769;42.301;18.184;HARD;3.0;True;Ferrari;8.0
321;   01:02:30.862   ;HAM;44;   00:01:34.147   ;4.0;1.0;33.601;42.508;18.038;HARD;4.0;True;Ferrari;8.0
322;   01:04:04.682   ;HAM;44;   00:01:33.82  0 ;5.0;1.0;33.369;42.354;18.097;HARD;5.0;True;Ferrari;8.0
323;   01:05:38.623   ;HAM;44;   00:01:33.941   ;6.0;1.0;33.333;42.462;18.146;HARD;6.0;True;Ferrari;7.0
324;   01:07:12.762   ;HAM;44;   00:01:34.139   ;7.0;1.0;33.496;42.456;18.187;HARD;7.0;True;Ferrari;7.0
325;   01:08:46.674   ;HAM;44;   00:01:33.912   ;8.0;1.0;33.191;42.571;18.15;HARD;8.0;True;Ferrari;7.0
326;   01:10:20.486   ;HAM;44;   00:01:33.812   ;9.0;1.0;33.127;42.578;18.107;HARD;9.0;True;Ferrari;7.0
327;   01:11:54.008   ;HAM;44;   00:01:33.522   ;10.0;1.0;32.965;42.482;18.075;HARD;10.0;True;Ferrari;7.0
328;   01:13:27.964   ;HAM;44;   00:01:33.956   ;11.0;1.0;33.15;42.616;18.19;HARD;11.0;True;Ferrari;7.0
329;   01:15:01.997   ;HAM;44;   00:01:34.033   ;12.0;1.0;33.046;42.697;18.29;HARD;12.0;True;Ferrari;7.0
330;   01:16:35.923   ;HAM;44;   00:01:33.926   ;13.0;1.0;33.068;42.5;18.358;HARD;13.0;True;Ferrari;7.0
331;   01:18:09.908   ;HAM;44;   00:01:33.985   ;14.0;1.0;33.02;42.681;18.284;HARD;14.0;True;Ferrari;7.0
332;   01:19:43.796   ;HAM;44;   00:01:33.888   ;15.0;1.0;32.903;42.824;18.161;HARD;15.0;True;Ferrari;7.0
333;   01:21:17.864   ;HAM;44;   00:01:34.068   ;16.0;1.0;32.982;42.869;18.217;HARD;16.0;True;Ferrari;7.0
334;   01:22:51.624   ;HAM;44;   00:01:33.76  0 ;17.0;1.0;32.838;42.688;18.234;HARD;17.0;True;Ferrari;7.0
335;   01:24:25.658   ;HAM;44;   00:01:34.034   ;18.0;1.0;33.092;42.677;18.265;HARD;18.0;True;Ferrari;7.0
336;   01:25:59.735   ;HAM;44;   00:01:34.077   ;19.0;1.0;33.207;42.613;18.257;HARD;19.0;True;Ferrari;7.0
337;   01:27:33.482   ;HAM;44;   00:01:33.747   ;20.0;1.0;32.805;42.721;18.221;HARD;20.0;True;Ferrari;6.0
338;   01:29:07.211   ;HAM;44;   00:01:33.729   ;21.0;1.0;32.661;42.604;18.464;HARD;21.0;True;Ferrari;5.0
339;   01:30:40.909   ;HAM;44;   00:01:33.698   ;22.0;1.0;32.728;42.789;18.181;HARD;22.0;True;Ferrari;2.0
340;   01:32:14.086   ;HAM;44;   00:01:33.177   ;23.0;1.0;32.416;42.651;18.11;HARD;23.0;True;Ferrari;2.0
341;   01:33:47.634   ;HAM;44;   00:01:33.548   ;24.0;1.0;32.611;42.727;18.21;HARD;24.0;True;Ferrari;2.0
342;   01:35:21.021   ;HAM;44;   00:01:33.387   ;25.0;1.0;32.496;42.661;18.23;HARD;25.0;True;Ferrari;2.0
343;   01:36:54.225   ;HAM;44;   00:01:33.204   ;26.0;1.0;32.348;42.652;18.204;HARD;26.0;True;Ferrari;2.0
344;   01:38:27.377   ;HAM;44;   00:01:33.152   ;27.0;1.0;32.428;42.539;18.185;HARD;27.0;True;Ferrari;2.0
345;   01:40:00.417   ;HAM;44;   00:01:33.04  0 ;28.0;1.0;32.269;42.475;18.296;HARD;28.0;True;Ferrari;2.0
346;   01:41:33.632   ;HAM;44;   00:01:33.215   ;29.0;1.0;32.253;42.648;18.314;HARD;29.0;True;Ferrari;2.0
347;   01:43:09.818   ;HAM;44;   00:01:36.186   ;30.0;1.0;32.308;42.764;21.114;HARD;30.0;True;Ferrari;4.0
348;   01:45:02.18  0 ;HAM;44;   00:01:52.362   ;31.0;2.0;52.756;41.789;17.817;MEDIUM;1.0;True;Ferrari;7.0
349;   01:46:33.983   ;HAM;44;   00:01:31.803   ;32.0;2.0;32.439;41.538;17.826;MEDIUM;2.0;True;Ferrari;7.0
350;   01:48:05.572   ;HAM;44;   00:01:31.589   ;33.0;2.0;32.444;41.404;17.741;MEDIUM;3.0;True;Ferrari;7.0
351;   01:49:37.456   ;HAM;44;   00:01:31.884   ;34.0;2.0;32.355;41.639;17.89;MEDIUM;4.0;True;Ferrari;7.0
352;   01:51:09.841   ;HAM;44;   00:01:32.385   ;35.0;2.0;32.489;41.865;18.031;MEDIUM;5.0;True;Ferrari;7.0
353;   01:52:41.756   ;HAM;44;   00:01:31.915   ;36.0;2.0;32.32;41.612;17.983;MEDIUM;6.0;True;Ferrari;7.0
354;   01:54:13.645   ;HAM;44;   00:01:31.889   ;37.0;2.0;32.32;41.611;17.958;MEDIUM;7.0;True;Ferrari;7.0
355;   01:55:45.514   ;HAM;44;   00:01:31.869   ;38.0;2.0;32.263;41.625;17.981;MEDIUM;8.0;True;Ferrari;7.0
356;   01:57:17.492   ;HAM;44;   00:01:31.978   ;39.0;2.0;32.207;41.786;17.985;MEDIUM;9.0;True;Ferrari;7.0
357;   01:58:49.155   ;HAM;44;   00:01:31.663   ;40.0;2.0;32.063;41.648;17.952;MEDIUM;10.0;True;Ferrari;7.0
358;   02:00:20.724   ;HAM;44;   00:01:31.569   ;41.0;2.0;31.995;41.601;17.973;MEDIUM;11.0;True;Ferrari;7.0
359;   02:01:52.241   ;HAM;44;   00:01:31.517   ;42.0;2.0;31.931;41.638;17.948;MEDIUM;12.0;True;Ferrari;7.0
360;   02:03:24.875   ;HAM;44;   00:01:32.634   ;43.0;2.0;32.794;41.902;17.938;MEDIUM;13.0;True;Ferrari;7.0
361;   02:04:57.06  0 ;HAM;44;   00:01:32.185   ;44.0;2.0;32.327;41.78;18.078;MEDIUM;14.0;True;Ferrari;7.0
362;   02:06:29.728   ;HAM;44;   00:01:32.668   ;45.0;2.0;32.791;41.78;18.097;MEDIUM;15.0;True;Ferrari;7.0
363;   02:08:01.52  0 ;HAM;44;   00:01:31.792   ;46.0;2.0;32.143;41.685;17.964;MEDIUM;16.0;True;Ferrari;7.0
364;   02:09:33.123   ;HAM;44;   00:01:31.603   ;47.0;2.0;31.926;41.735;17.942;MEDIUM;17.0;True;Ferrari;7.0
365;   02:11:04.625   ;HAM;44;   00:01:31.502   ;48.0;2.0;31.935;41.618;17.949;MEDIUM;18.0;True;Ferrari;7.0
366;   02:12:36.569   ;HAM;44;   00:01:31.944   ;49.0;2.0;32.076;41.868;18.0;MEDIUM;19.0;True;Ferrari;7.0
367;   02:14:08.401   ;HAM;44;   00:01:31.832   ;50.0;2.0;31.901;41.854;18.077;MEDIUM;20.0;True;Ferrari;7.0
368;   02:15:39.807   ;HAM;44;   00:01:31.406   ;51.0;2.0;31.819;41.674;17.913;MEDIUM;21.0;True;Ferrari;7.0
369;   02:17:11.649   ;HAM;44;   00:01:31.842   ;52.0;2.0;32.051;41.775;18.016;MEDIUM;22.0;True;Ferrari;7.0
370;   02:18:43.072   ;HAM;44;   00:01:31.423   ;53.0;2.0;31.665;41.748;18.01;MEDIUM;23.0;True;Ferrari;7.0
371;   00:57:46.831   ;HAD;6;   00:01:39.924   ;1.0;1.0;34.135;43.484;18.244;MEDIUM;1.0;True;Racing Bulls;7.0
372;   00:59:21.581   ;HAD;6;   00:01:34.75  0 ;2.0;1.0;34.135;42.535;18.08;MEDIUM;2.0;True;Racing Bulls;7.0
373;   01:00:55.747   ;HAD;6;   00:01:34.166   ;3.0;1.0;33.682;42.399;18.085;MEDIUM;3.0;True;Racing Bulls;7.0
374;   01:02:30.024   ;HAD;6;   00:01:34.277   ;4.0;1.0;33.555;42.558;18.164;MEDIUM;4.0;True;Racing Bulls;7.0
375;   01:04:04.32  0 ;HAD;6;   00:01:34.296   ;5.0;1.0;33.365;42.703;18.228;MEDIUM;5.0;True;Racing Bulls;7.0
376;   01:05:39.775   ;HAD;6;   00:01:35.455   ;6.0;1.0;34.478;42.813;18.164;MEDIUM;6.0;True;Racing Bulls;8.0
377;   01:07:14.202   ;HAD;6;   00:01:34.427   ;7.0;1.0;33.657;42.529;18.241;MEDIUM;7.0;True;Racing Bulls;8.0
378;   01:08:48.192   ;HAD;6;   00:01:33.99  0 ;8.0;1.0;33.202;42.537;18.251;MEDIUM;8.0;True;Racing Bulls;8.0
379;   01:10:22.356   ;HAD;6;   00:01:34.164   ;9.0;1.0;33.32;42.582;18.262;MEDIUM;9.0;True;Racing Bulls;8.0
380;   01:11:56.315   ;HAD;6;   00:01:33.959   ;10.0;1.0;33.202;42.543;18.214;MEDIUM;10.0;True;Racing Bulls;8.0
381;   01:13:30.554   ;HAD;6;   00:01:34.239   ;11.0;1.0;33.323;42.695;18.221;MEDIUM;11.0;True;Racing Bulls;8.0
382;   01:15:04.639   ;HAD;6;   00:01:34.085   ;12.0;1.0;33.058;42.647;18.38;MEDIUM;12.0;True;Racing Bulls;8.0
383;   01:16:38.666   ;HAD;6;   00:01:34.027   ;13.0;1.0;33.097;42.579;18.351;MEDIUM;13.0;True;Racing Bulls;8.0
384;   01:18:12.607   ;HAD;6;   00:01:33.941   ;14.0;1.0;33.017;42.685;18.239;MEDIUM;14.0;True;Racing Bulls;8.0
