Id ;Time;Driver;DriverNumber;LapTime;LapNumber;Stint;Sector1Time;Sector2Time;Sector3Time;Compound;TyreLife;Team;Position
424; 01:34:39.378;ZHO;24; 00:01:35.087;20.0;1.0;35.247;29.912;29.928;MEDIUM;20.0;Kick Sauber;11.0
425; 01:36:14.777;ZHO;24; 00:01:35.399;21.0;1.0;35.37;29.931;30.098;MEDIUM;21.0;Kick Sauber;11.0
426; 01:37:49.935;ZHO;24; 00:01:35.158;22.0;1.0;35.125;29.952;30.081;MEDIUM;22.0;Kick Sauber;11.0
427; 01:39:25.231;ZHO;24; 00:01:35.296;23.0;1.0;35.253;29.933;30.11;MEDIUM;23.0;Kick Sauber;11.0
428; 01:41:00.376;ZHO;24; 00:01:35.145;24.0;1.0;35.242;29.865;30.038;MEDIUM;24.0;Kick Sauber;11.0
429; 01:42:35.521;ZHO;24; 00:01:35.145;25.0;1.0;35.278;29.815;30.052;MEDIUM;25.0;Kick Sauber;11.0
430; 01:44:10.557;ZHO;24; 00:01:35.036;26.0;1.0;35.26;29.824;29.952;MEDIUM;26.0;Kick Sauber;11.0
431; 01:45:45.559;ZHO;24; 00:01:35.002;27.0;1.0;35.17;29.729;30.103;MEDIUM;27.0;Kick Sauber;11.0
432; 01:47:20.438;ZHO;24; 00:01:34.879;28.0;1.0;35.104;29.726;30.049;MEDIUM;28.0;Kick Sauber;11.0
433; 01:48:55.428;ZHO;24; 00:01:34.990;29.0;1.0;35.142;29.83;30.018;MEDIUM;29.0;Kick Sauber;11.0
434; 01:50:30.313;ZHO;24; 00:01:34.885;30.0;1.0;35.153;29.709;30.023;MEDIUM;30.0;Kick Sauber;11.0
435; 01:52:05.113;ZHO;24; 00:01:34.800;31.0;1.0;34.983;29.738;30.079;MEDIUM;31.0;Kick Sauber;11.0
436; 01:53:39.744;ZHO;24; 00:01:34.631;32.0;1.0;34.972;29.732;29.927;MEDIUM;32.0;Kick Sauber;11.0
437; 01:55:14.423;ZHO;24; 00:01:34.679;33.0;1.0;35.023;29.741;29.915;MEDIUM;33.0;Kick Sauber;11.0
438; 01:56:49.073;ZHO;24; 00:01:34.650;34.0;1.0;34.981;29.728;29.941;MEDIUM;34.0;Kick Sauber;10.0
439; 01:58:23.478;ZHO;24; 00:01:34.405;35.0;1.0;34.813;29.624;29.968;MEDIUM;35.0;Kick Sauber;10.0
440; 01:59:57.760;ZHO;24; 00:01:34.282;36.0;1.0;34.747;29.596;29.939;MEDIUM;36.0;Kick Sauber;10.0
441; 02:01:31.892;ZHO;24; 00:01:34.132;37.0;1.0;34.806;29.49;29.836;MEDIUM;37.0;Kick Sauber;10.0
442; 02:03:05.806;ZHO;24; 00:01:33.914;38.0;1.0;34.602;29.446;29.866;MEDIUM;38.0;Kick Sauber;10.0
443; 02:04:39.721;ZHO;24; 00:01:33.915;39.0;1.0;34.674;29.444;29.797;MEDIUM;39.0;Kick Sauber;10.0
444; 02:06:13.457;ZHO;24; 00:01:33.736;40.0;1.0;34.604;29.283;29.849;MEDIUM;40.0;Kick Sauber;10.0
445; 02:07:49.836;ZHO;24; 00:01:36.379;41.0;1.0;34.611;29.551;32.217;MEDIUM;41.0;Kick Sauber;10.0
446; 02:10:07.228;ZHO;24; 00:02:17.392;42.0;2.0;78.203;29.657;29.532;SOFT;1.0;Kick Sauber;18.0
447; 02:11:40.275;ZHO;24; 00:01:33.047;43.0;2.0;34.276;29.221;29.55;SOFT;2.0;Kick Sauber;18.0
448; 02:13:13.045;ZHO;24; 00:01:32.770;44.0;2.0;34.167;29.203;29.4;SOFT;3.0;Kick Sauber;18.0
449; 02:14:45.902;ZHO;24; 00:01:32.857;45.0;2.0;34.219;29.221;29.417;SOFT;4.0;Kick Sauber;18.0
450; 02:16:18.776;ZHO;24; 00:01:32.874;46.0;2.0;34.126;29.24;29.508;SOFT;5.0;Kick Sauber;18.0
451; 02:17:51.983;ZHO;24; 00:01:33.207;47.0;2.0;34.497;29.254;29.456;SOFT;6.0;Kick Sauber;18.0
452; 02:19:24.744;ZHO;24; 00:01:32.761;48.0;2.0;34.272;28.992;29.497;SOFT;7.0;Kick Sauber;18.0
453; 02:20:56.952;ZHO;24; 00:01:32.208;49.0;2.0;33.892;28.979;29.337;SOFT;8.0;Kick Sauber;18.0
454; 01:01:27.873;HUL;27; 00:01:43.748;1.0;1.0;37559;30.902;30.556;MEDIUM;1.0;Haas F1 Team;14.0
455; 01:03:05.709;HUL;27; 00:01:37.836;2.0;1.0;37.559;30.401;29.876;MEDIUM;2.0;Haas F1 Team;14.0
456; 01:04:42.091;HUL;27; 00:01:36.382;3.0;1.0;36.146;30.285;29.951;MEDIUM;3.0;Haas F1 Team;14.0
457; 01:06:18.322;HUL;27; 00:01:36.231;4.0;1.0;35.786;30.354;30.091;MEDIUM;4.0;Haas F1 Team;14.0
458; 01:07:54.045;HUL;27; 00:01:35.723;5.0;1.0;35.486;30.198;30.039;MEDIUM;5.0;Haas F1 Team;14.0
459; 01:09:30.443;HUL;27; 00:01:36.398;6.0;1.0;35.701;30.239;30.458;MEDIUM;6.0;Haas F1 Team;13.0
460; 01:11:40.167;HUL;27; 00:02:09.724;7.0;1.0;43.36;43.579;42.785;MEDIUM;7.0;Haas F1 Team;13.0
461; 01:14:30.563;HUL;27; 00:01:37.796;8.0;1.0;54.729;57.519;58.23;MEDIUM;8.0;Haas F1 Team;8.0
462; 01:17:03.670;HUL;27; 00:01:37.796;9.0;1.0;54.683;49.385;49.021;MEDIUM;9.0;Haas F1 Team;8.0
463; 01:18:41.466;HUL;27; 00:01:37.796;10.0;1.0;37.449;30.017;30.33;MEDIUM;10.0;Haas F1 Team;8.0
464; 01:20:16.330;HUL;27; 00:01:34.864;11.0;1.0;35.558;29.716;29.59;MEDIUM;11.0;Haas F1 Team;8.0
465; 01:21:50.935;HUL;27; 00:01:34.605;12.0;1.0;35.112;29.784;29.709;MEDIUM;12.0;Haas F1 Team;8.0
466; 01:23:26.302;HUL;27; 00:01:35.367;13.0;1.0;35.322;29.978;30.067;MEDIUM;13.0;Haas F1 Team;8.0
467; 01:25:02.783;HUL;27; 00:01:36.481;14.0;1.0;36.334;30.027;30.12;MEDIUM;14.0;Haas F1 Team;9.0
468; 01:26:38.278;HUL;27; 00:01:35.495;15.0;1.0;35.314;30.054;30.127;MEDIUM;15.0;Haas F1 Team;9.0
469; 01:28:13.431;HUL;27; 00:01:35.153;16.0;1.0;35.134;29.939;30.08;MEDIUM;16.0;Haas F1 Team;9.0
470; 01:29:48.636;HUL;27; 00:01:35.205;17.0;1.0;35.144;29.975;30.086;MEDIUM;17.0;Haas F1 Team;9.0
471; 01:31:24.323;HUL;27; 00:01:35.687;18.0;1.0;35.228;38;30.451;MEDIUM;18.0;Haas F1 Team;10.0
472; 01:32:59.497;HUL;27; 00:01:35.174;19.0;1.0;35.076;29.99;30.108;MEDIUM;19.0;Haas F1 Team;9.0
473; 01:34:34.564;HUL;27; 00:01:35.067;20.0;1.0;35.019;30.032;30.016;MEDIUM;20.0;Haas F1 Team;9.0
474; 01:36:10.933;HUL;27; 00:01:36.369;21.0;1.0;36.167;30.13;30.072;MEDIUM;21.0;Haas F1 Team;10.0
475; 01:37:46.291;HUL;27; 00:01:35.358;22.0;1.0;35.191;30.086;30.081;MEDIUM;22.0;Haas F1 Team;10.0
476; 01:39:21.107;HUL;27; 00:01:34.816;23.0;1.0;34.99;29.832;29.994;MEDIUM;23.0;Haas F1 Team;10.0
477; 01:40:55.950;HUL;27; 00:01:34.843;24.0;1.0;34.948;29.851;30.044;MEDIUM;24.0;Haas F1 Team;10.0
478; 01:42:30.675;HUL;27; 00:01:34.725;25.0;1.0;34.835;29.843;30.047;MEDIUM;25.0;Haas F1 Team;10.0
479; 01:44:05.369;HUL;27; 00:01:34.694;26.0;1.0;34.909;29.843;29.942;MEDIUM;26.0;Haas F1 Team;10.0
480; 01:45:40.073;HUL;27; 00:01:34.704;27.0;1.0;34.882;29.78;30.042;MEDIUM;27.0;Haas F1 Team;10.0
481; 01:47:14.555;HUL;27; 00:01:34.482;28.0;1.0;34.779;29.72;29.983;MEDIUM;28.0;Haas F1 Team;10.0
482; 01:48:48.790;HUL;27; 00:01:34.235;29.0;1.0;34.681;29.696;29.858;MEDIUM;29.0;Haas F1 Team;10.0
483; 01:50:23.097;HUL;27; 00:01:34.307;30.0;1.0;34.693;29.632;29.982;MEDIUM;30.0;Haas F1 Team;10.0
484; 01:51:57.279;HUL;27; 00:01:34.182;31.0;1.0;34.648;29.597;29.937;MEDIUM;31.0;Haas F1 Team;10.0
485; 01:53:31.278;HUL;27; 00:01:33.999;32.0;1.0;34.55;29.619;29.83;MEDIUM;32.0;Haas F1 Team;10.0
486; 01:55:07.879;HUL;27; 00:01:36.601;33.0;1.0;34.574;29.67;32.357;MEDIUM;33.0;Haas F1 Team;10.0
487; 01:56:59.742;HUL;27; 00:01:51.863;34.0;2.0;52.578;29.706;29.579;HARD;1.0;Haas F1 Team;11.0
488; 01:58:32.848;HUL;27; 00:01:33.106;35.0;2.0;34.267;29.275;29.564;HARD;2.0;Haas F1 Team;11.0
489; 02:00:05.863;HUL;27; 00:01:33.015;36.0;2.0;34.214;29.216;29.585;HARD;3.0;Haas F1 Team;11.0
490; 02:01:39.111;HUL;27; 00:01:33.248;37.0;2.0;34.457;29.25;29.541;HARD;4.0;Haas F1 Team;11.0
491; 02:03:12.264;HUL;27; 00:01:33.153;38.0;2.0;34.298;29.309;29.546;HARD;5.0;Haas F1 Team;11.0
492; 02:04:45.309;HUL;27; 00:01:33.045;39.0;2.0;34.246;29.26;29.539;HARD;6.0;Haas F1 Team;11.0
493; 02:06:18.241;HUL;27; 00:01:32.932;40.0;2.0;34.275;29.18;29.477;HARD;7.0;Haas F1 Team;11.0
494; 02:07:51.081;HUL;27; 00:01:32.840;41.0;2.0;34.206;29.15;29.484;HARD;8.0;Haas F1 Team;11.0
495; 02:09:23.673;HUL;27; 00:01:32.592;42.0;2.0;34.091;29.11;29.391;HARD;9.0;Haas F1 Team;10.0
496; 02:10:56.425;HUL;27; 00:01:32.752;43.0;2.0;34.046;29.121;29.585;HARD;10.0;Haas F1 Team;10.0
497; 02:12:29.061;HUL;27; 00:01:32.636;44.0;2.0;34.039;29.187;29.41;HARD;11.0;Haas F1 Team;10.0
498; 02:14:01.554;HUL;27; 00:01:32.493;45.0;2.0;34.018;29.048;29.427;HARD;12.0;Haas F1 Team;10.0
499; 02:15:33.984;HUL;27; 00:01:32.430;46.0;2.0;33.923;29.144;29.363;HARD;13.0;Haas F1 Team;10.0
500; 02:17:06.363;HUL;27; 00:01:32.379;47.0;2.0;33.912;28.976;29.491;HARD;14.0;Haas F1 Team;10.0
501; 02:18:38.883;HUL;27; 00:01:32.520;48.0;2.0;34.149;29.026;29.345;HARD;15.0;Haas F1 Team;10.0
502; 02:20:11.249;HUL;27; 00:01:32.366;49.0;2.0;34.024;29.035;29.307;HARD;16.0;Haas F1 Team;10.0
503; 02:21:44.330;HUL;27; 00:01:33.081;50.0;2.0;34.241;29.278;29.562;HARD;17.0;Haas F1 Team;10.0
504; 01:01:28.454;RIC;3; 00:01:44.329;1.0;1.0;37.42;30.97;30.767;MEDIUM;1.0;RB;15.0
505; 01:03:06.489;RIC;3; 00:01:38.035;2.0;1.0;37.42;30.467;30.148;MEDIUM;2.0;RB;15.0
506; 01:04:43.255;RIC;3; 00:01:36.766;3.0;1.0;36.44;30.303;30.023;MEDIUM;3.0;RB;15.0
507; 01:06:19.526;RIC;3; 00:01:36.271;4.0;1.0;35.734;30.292;30.245;MEDIUM;4.0;RB;15.0
508; 01:07:55.225;RIC;3; 00:01:35.699;5.0;1.0;35.461;30.256;29.982;MEDIUM;5.0;RB;15.0
509; 01:09:31.072;RIC;3; 00:01:35.847;6.0;1.0;35.463;30.075;30.309;MEDIUM;6.0;RB;14.0
510; 01:11:43.546;RIC;3; 00:02:12.474;7.0;1.0;45.442;42.229;44.803;MEDIUM;7.0;RB;14.0
511; 01:14:57.232;RIC;3; 00:02:09.998;8.0;2.0;42528;44.279;42.299;HARD;1.0;RB;18.0
512; 01:17:07.230;RIC;3; 00:02:09.998;9.0;2.0;42.528;47.238;40.232;HARD;2.0;RB;18.0
513; 01:18:47.220;RIC;3; 00:01:39.990;10.0;2.0;38.26;31.032;30.698;HARD;3.0;RB;18.0
514; 01:20:24.039;RIC;3; 00:01:36.819;11.0;2.0;36.633;30.266;29.92;HARD;4.0;RB;18.0
515; 01:22:00.134;RIC;3; 00:01:36.095;12.0;2.0;35.792;30.336;29.967;HARD;5.0;RB;18.0
516; 01:23:36.471;RIC;3; 00:01:36.337;13.0;2.0;35.538;30.714;30.085;HARD;6.0;RB;18.0
517; 01:25:12.077;RIC;3; 00:01:35.606;14.0;2.0;35.562;30.218;29.826;HARD;7.0;RB;18.0
518; 01:26:47.543;RIC;3; 00:01:35.466;15.0;2.0;35.33;30.18;29.956;HARD;8.0;RB;18.0
519; 01:28:23.348;RIC;3; 00:01:35.805;16.0;2.0;35.48;30.212;30.113;HARD;9.0;RB;18.0
520; 01:29:59.615;RIC;3; 00:01:36.267;17.0;2.0;35.974;30.31;29.983;HARD;10.0;RB;18.0
521; 01:31:35.708;RIC;3; 00:01:36.093;18.0;2.0;35.958;30.173;29.962;HARD;11.0;RB;18.0
522; 01:33:11.561;RIC;3; 00:01:35.853;19.0;2.0;35.819;30.112;29.922;HARD;12.0;RB;18.0
523; 01:34:47.634;RIC;3; 00:01:36.073;20.0;2.0;35.843;29.937;30.293;HARD;13.0;RB;18.0
524; 01:36:24.413;RIC;3; 00:01:36.779;21.0;2.0;36.83;29.973;29.976;HARD;14.0;RB;18.0
525; 01:38:00.846;RIC;3; 00:01:36.433;22.0;2.0;36.561;29.903;29.969;HARD;15.0;RB;18.0
526; 01:39:36.701;RIC;3; 00:01:35.855;23.0;2.0;35.877;37;29.971;HARD;16.0;RB;18.0
527; 01:41:11.636;RIC;3; 00:01:34.935;24.0;2.0;35.091;29.843;31;HARD;17.0;RB;17.0
528; 01:42:46.375;RIC;3; 00:01:34.739;25.0;2.0;35.044;29.885;29.81;HARD;18.0;RB;17.0
529; 01:44:21.348;RIC;3; 00:01:34.973;26.0;2.0;35.025;29.981;29.967;HARD;19.0;RB;17.0
530; 01:45:56.996;RIC;3; 00:01:35.648;27.0;2.0;35.583;30.098;29.967;HARD;20.0;RB;17.0
531; 01:47:32.281;RIC;3; 00:01:35.285;28.0;2.0;35.502;29.959;29.824;HARD;21.0;RB;17.0
532; 01:49:07.930;RIC;3; 00:01:35.649;29.0;2.0;35.595;30.2;29.854;HARD;22.0;RB;17.0
533; 01:50:43.538;RIC;3; 00:01:35.608;30.0;2.0;35.466;30.276;29.866;HARD;23.0;RB;17.0
534; 01:52:18.971;RIC;3; 00:01:35.433;31.0;2.0;35.565;30.106;29.762;HARD;24.0;RB;17.0
535; 01:53:54.775;RIC;3; 00:01:35.804;32.0;2.0;35.768;30.303;29.733;HARD;25.0;RB;17.0
536; 01:55:30.528;RIC;3; 00:01:35.753;33.0;2.0;36.095;30.076;29.582;HARD;26.0;RB;17.0
537; 01:57:05.778;RIC;3; 00:01:35.250;34.0;2.0;35.588;29.868;29.794;HARD;27.0;RB;17.0
538; 01:58:40.436;RIC;3; 00:01:34.658;35.0;2.0;35.174;29.822;29.662;HARD;28.0;RB;17.0
539; 02:00:15.356;RIC;3; 00:01:34.920;36.0;2.0;35.342;29.868;29.71;HARD;29.0;RB;17.0
540; 02:01:49.481;RIC;3; 00:01:34.125;37.0;2.0;34.931;29.642;29.552;HARD;30.0;RB;17.0
541; 02:03:23.302;RIC;3; 00:01:33.821;38.0;2.0;34.776;29.527;29.518;HARD;31.0;RB;17.0
542; 02:04:57.276;RIC;3; 00:01:33.974;39.0;2.0;34.822;29.556;29.596;HARD;32.0;RB;17.0
543; 02:06:30.770;RIC;3; 00:01:33.494;40.0;2.0;34.721;29.372;29.401;HARD;33.0;RB;17.0
544; 02:08:05.344;RIC;3; 00:01:34.574;41.0;2.0;35.343;29.67;29.561;HARD;34.0;RB;17.0
545; 02:09:41.156;RIC;3; 00:01:35.812;42.0;2.0;35.691;30.525;29.596;HARD;35.0;RB;16.0
546; 02:11:14.861;RIC;3; 00:01:33.705;43.0;2.0;34.779;29.46;29.466;HARD;36.0;RB;16.0
547; 02:12:48.297;RIC;3; 00:01:33.436;44.0;2.0;34.624;29.301;29.511;HARD;37.0;RB;16.0
548; 02:14:22.047;RIC;3; 00:01:33.750;45.0;2.0;34.885;29.449;29.416;HARD;38.0;RB;16.0
549; 02:15:55.447;RIC;3; 00:01:33.400;46.0;2.0;34.552;29.384;29.464;HARD;39.0;RB;16.0
550; 02:17:28.770;RIC;3; 00:01:33.323;47.0;2.0;34.562;29.364;29.397;HARD;40.0;RB;16.0
551; 02:19:12.551;RIC;3; 00:01:43.781;48.0;2.0;44.188;29.932;29.661;HARD;41.0;RB;16.0
552; 02:20:48.087;RIC;3; 00:01:35.536;49.0;2.0;34.334;30.319;30.883;HARD;42.0;RB;16.0
553; 01:01:28.513;OCO;31; 00:01:44.388;1.0;1.0;37709;31.206;30.413;MEDIUM;1.0;Alpine;16.0
554; 01:03:06.995;OCO;31; 00:01:38.482;2.0;1.0;37.709;30.659;30.114;MEDIUM;2.0;Alpine;16.0
555; 01:04:43.915;OCO;31; 00:01:36.920;3.0;1.0;36.32;30.427;30.173;MEDIUM;3.0;Alpine;16.0
556; 01:06:20.176;OCO;31; 00:01:36.261;4.0;1.0;35.875;30.204;30.182;MEDIUM;4.0;Alpine;16.0
557; 01:07:56.179;OCO;31; 00:01:36.003;5.0;1.0;35.727;30.153;30.123;MEDIUM;5.0;Alpine;16.0
558; 01:09:32.977;OCO;31; 00:01:36.798;6.0;1.0;35.505;30.389;30.904;MEDIUM;6.0;Alpine;15.0
559; 01:11:45.679;OCO;31; 00:02:12.702;7.0;1.0;45.335;41.714;45.653;MEDIUM;7.0;Alpine;15.0
560; 01:14:41.996;OCO;31; 00:02:23.747;8.0;2.0;63.564;53.661;59.143;HARD;1.0;Alpine;15.0
561; 01:17:05.743;OCO;31; 00:02:23.747;9.0;2.0;51.918;48.928;42.901;HARD;2.0;Alpine;15.0
562; 01:18:45.182;OCO;31; 00:01:39.439;10.0;2.0;38.307;30.515;30.617;HARD;3.0;Alpine;14.0
563; 01:20:21.151;OCO;31; 00:01:35.969;11.0;2.0;36.156;30.118;29.695;HARD;4.0;Alpine;14.0
564; 01:21:56.551;OCO;31; 00:01:35.400;12.0;2.0;35.633;29.872;29.895;HARD;5.0;Alpine;14.0
565; 01:23:31.658;OCO;31; 00:01:35.107;13.0;2.0;35.506;29.824;29.777;HARD;6.0;Alpine;14.0
566; 01:25:07.090;OCO;31; 00:01:35.432;14.0;2.0;35.525;30.106;29.801;HARD;7.0;Alpine;14.0
567; 01:26:42.807;OCO;31; 00:01:35.717;15.0;2.0;35.792;30.026;29.899;HARD;8.0;Alpine;14.0
568; 01:28:19.052;OCO;31; 00:01:36.245;16.0;2.0;36.319;29.994;29.932;HARD;9.0;Alpine;14.0
569; 01:29:56.316;OCO;31; 00:01:37.264;17.0;2.0;36.819;30.101;30.344;HARD;10.0;Alpine;14.0
570; 01:31:31.752;OCO;31; 00:01:35.436;18.0;2.0;35.655;29.942;29.839;HARD;11.0;Alpine;14.0
571; 01:33:06.904;OCO;31; 00:01:35.152;19.0;2.0;35.53;29.911;29.711;HARD;12.0;Alpine;14.0
572; 01:34:41.924;OCO;31; 00:01:35.020;20.0;2.0;35.44;29.871;29.709;HARD;13.0;Alpine;14.0
573; 01:36:16.849;OCO;31; 00:01:34.925;21.0;2.0;35.383;29.841;29.701;HARD;14.0;Alpine;14.0
574; 01:37:52.067;OCO;31; 00:01:35.218;22.0;2.0;35.49;29.92;29.808;HARD;15.0;Alpine;14.0
575; 01:39:28.283;OCO;31; 00:01:36.216;23.0;2.0;36.275;30.09;29.851;HARD;16.0;Alpine;14.0
576; 01:41:04.407;OCO;31; 00:01:36.124;24.0;2.0;36.07;30.165;29.889;HARD;17.0;Alpine;14.0
577; 01:42:40.780;OCO;31; 00:01:36.373;25.0;2.0;36.401;29.926;30.046;HARD;18.0;Alpine;14.0
578; 01:44:17.111;OCO;31; 00:01:36.331;26.0;2.0;36.625;29.868;29.838;HARD;19.0;Alpine;14.0
579; 01:45:53.510;OCO;31; 00:01:36.399;27.0;2.0;36.41;30.212;29.777;HARD;20.0;Alpine;14.0
580; 01:47:29.394;OCO;31; 00:01:35.884;28.0;2.0;36.049;30.157;29.678;HARD;21.0;Alpine;14.0
581; 01:49:04.699;OCO;31; 00:01:35.305;29.0;2.0;35.624;29.785;29.896;HARD;22.0;Alpine;13.0
582; 01:50:40.816;OCO;31; 00:01:36.117;30.0;2.0;36.326;29.891;29.9;HARD;23.0;Alpine;13.0
583; 01:52:16.728;OCO;31; 00:01:35.912;31.0;2.0;36.31;29.779;29.823;HARD;24.0;Alpine;13.0
584; 01:53:52.437;OCO;31; 00:01:35.709;32.0;2.0;36.228;29.665;29.816;HARD;25.0;Alpine;13.0
585; 01:55:28.190;OCO;31; 00:01:35.753;33.0;2.0;36.304;29.67;29.779;HARD;26.0;Alpine;13.0
586; 01:57:02.277;OCO;31; 00:01:34.087;34.0;2.0;35.063;29.492;29.532;HARD;27.0;Alpine;13.0
587; 01:58:36.338;OCO;31; 00:01:34.061;35.0;2.0;35.081;29.409;29.571;HARD;28.0;Alpine;13.0
588; 02:00:10.137;OCO;31; 00:01:33.799;36.0;2.0;34.881;29.369;29.549;HARD;29.0;Alpine;13.0
589; 02:01:43.947;OCO;31; 00:01:33.810;37.0;2.0;34.845;29.517;29.448;HARD;30.0;Alpine;13.0
590; 02:03:17.792;OCO;31; 00:01:33.845;38.0;2.0;34.643;29.442;29.76;HARD;31.0;Alpine;13.0
591; 02:04:51.839;OCO;31; 00:01:34.047;39.0;2.0;34.721;29.501;29.825;HARD;32.0;Alpine;13.0
592; 02:06:25.555;OCO;31; 00:01:33.716;40.0;2.0;34.6;29.347;29.769;HARD;33.0;Alpine;13.0
593; 02:07:59.266;OCO;31; 00:01:33.711;41.0;2.0;34.532;29.502;29.677;HARD;34.0;Alpine;13.0
594; 02:09:32.899;OCO;31; 00:01:33.633;42.0;2.0;34.532;29.461;29.64;HARD;35.0;Alpine;12.0
595; 02:11:07.489;OCO;31; 00:01:34.590;43.0;2.0;35.359;29.6;29.631;HARD;36.0;Alpine;13.0
596; 02:12:41.360;OCO;31; 00:01:33.871;44.0;2.0;34.803;29.467;29.601;HARD;37.0;Alpine;13.0
597; 02:14:15.003;OCO;31; 00:01:33.643;45.0;2.0;34.713;29.349;29.581;HARD;38.0;Alpine;13.0
598; 02:15:48.760;OCO;31; 00:01:33.757;46.0;2.0;34.502;29.533;29.722;HARD;39.0;Alpine;13.0
599; 02:17:24.054;OCO;31; 00:01:35.294;47.0;2.0;34.722;29.585;30.987;HARD;40.0;Alpine;13.0
600; 02:18:57.535;OCO;31; 00:01:33.481;48.0;2.0;34.57;29.352;29.559;HARD;41.0;Alpine;13.0
601; 02:20:31.348;OCO;31; 00:01:33.813;49.0;2.0;34.63;29.521;29.662;HARD;42.0;Alpine;13.0
602; 01:01:26.746;BEA;38; 00:01:42.621;1.0;1.0;37634;30.675;30.433;SOFT;1.0;Ferrari;11.0
603; 01:03:04.161;BEA;38; 00:01:37.415;2.0;1.0;37.634;29.937;29.844;SOFT;2.0;Ferrari;11.0
604; 01:04:39.676;BEA;38; 00:01:35.515;3.0;1.0;35.728;30.062;29.725;SOFT;3.0;Ferrari;11.0
605; 01:06:15.321;BEA;38; 00:01:35.645;4.0;1.0;35.862;30.067;29.716;SOFT;4.0;Ferrari;11.0
606; 01:07:50.914;BEA;38; 00:01:35.593;5.0;1.0;35.766;30.04;29.787;SOFT;5.0;Ferrari;11.0
607; 01:09:27.036;BEA;38; 00:01:36.122;6.0;1.0;35.873;37;30.242;SOFT;6.0;Ferrari;10.0
608; 01:11:38.204;BEA;38; 00:02:11.168;7.0;1.0;41.828;43.823;45.517;SOFT;7.0;Ferrari;10.0
609; 01:14:37.804;BEA;38; 00:02:27.117;8.0;2.0;66.315;54.931;58.342;HARD;1.0;Ferrari;12.0
610; 01:17:04.921;BEA;38; 00:02:27.117;9.0;2.0;52.761;49.435;44.921;HARD;2.0;Ferrari;12.0
611; 01:18:43.348;BEA;38; 00:01:38.427;10.0;2.0;37.734;30.418;30.275;HARD;3.0;Ferrari;11.0
612; 01:20:18.993;BEA;38; 00:01:35.645;11.0;2.0;35.816;30.052;29.777;HARD;4.0;Ferrari;11.0
613; 01:21:53.900;BEA;38; 00:01:34.907;12.0;2.0;35.377;29.858;29.672;HARD;5.0;Ferrari;11.0
614; 01:23:29.053;BEA;38; 00:01:35.153;13.0;2.0;35.641;29.885;29.627;HARD;6.0;Ferrari;11.0
615; 01:25:04.532;BEA;38; 00:01:35.479;14.0;2.0;35.53;30.013;29.936;HARD;7.0;Ferrari;10.0
616; 01:26:39.650;BEA;38; 00:01:35.118;15.0;2.0;35.174;29.998;29.946;HARD;8.0;Ferrari;10.0
617; 01:28:14.365;BEA;38; 00:01:34.715;16.0;2.0;35.076;29.878;29.761;HARD;9.0;Ferrari;10.0
618; 01:29:49.046;BEA;38; 00:01:34.681;17.0;2.0;34.949;29.85;29.882;HARD;10.0;Ferrari;10.0
619; 01:31:24.316;BEA;38; 00:01:35.270;18.0;2.0;35.543;29.795;29.932;HARD;11.0;Ferrari;9.0
620; 01:32:59.932;BEA;38; 00:01:35.616;19.0;2.0;35.914;29.887;29.815;HARD;12.0;Ferrari;10.0
621; 01:34:34.760;BEA;38; 00:01:34.828;20.0;2.0;35.453;29.793;29.582;HARD;13.0;Ferrari;10.0
622; 01:36:09.128;BEA;38; 00:01:34.368;21.0;2.0;34.628;29.902;29.838;HARD;14.0;Ferrari;9.0
623; 01:37:43.687;BEA;38; 00:01:34.559;22.0;2.0;34.844;29.851;29.864;HARD;15.0;Ferrari;9.0
624; 01:39:17.815;BEA;38; 00:01:34.128;23.0;2.0;34.668;29.649;29.811;HARD;16.0;Ferrari;9.0
625; 01:40:51.781;BEA;38; 00:01:33.966;24.0;2.0;34.503;29.637;29.826;HARD;17.0;Ferrari;9.0
626; 01:42:25.705;BEA;38; 00:01:33.924;25.0;2.0;34.546;29.619;29.759;HARD;18.0;Ferrari;9.0
627; 01:43:59.493;BEA;38; 00:01:33.788;26.0;2.0;34.447;29.616;29.725;HARD;19.0;Ferrari;9.0
628; 01:45:33.301;BEA;38; 00:01:33.808;27.0;2.0;34.562;29.549;29.697;HARD;20.0;Ferrari;9.0
629; 01:47:06.940;BEA;38; 00:01:33.639;28.0;2.0;34.428;29.472;29.739;HARD;21.0;Ferrari;9.0
630; 01:48:40.319;BEA;38; 00:01:33.379;29.0;2.0;34.35;29.366;29.663;HARD;22.0;Ferrari;9.0
631; 01:50:14.090;BEA;38; 00:01:33.771;30.0;2.0;34.425;29.502;29.844;HARD;23.0;Ferrari;9.0
632; 01:51:47.536;BEA;38; 00:01:33.446;31.0;2.0;34.401;29.339;29.706;HARD;24.0;Ferrari;9.0
633; 01:53:20.622;BEA;38; 00:01:33.086;32.0;2.0;34.056;29.388;29.642;HARD;25.0;Ferrari;9.0
634; 01:54:54.173;BEA;38; 00:01:33.551;33.0;2.0;34.36;29.499;29.692;HARD;26.0;Ferrari;9.0
635; 01:56:27.429;BEA;38; 00:01:33.256;34.0;2.0;34.378;29.319;29.559;HARD;27.0;Ferrari;9.0
636; 01:58:00.695;BEA;38; 00:01:33.266;35.0;2.0;34.206;29.525;29.535;HARD;28.0;Ferrari;9.0
