Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position
ALO,14, 00:01:57.277,44.0,4.0,45.357,29.422,42.498,MEDIUM,1.0,Aston Martin,12.0
ALO,14, 00:01:37.810,45.0,4.0,26.106,29.306,42.398,MEDIUM,2.0,Aston Martin,11.0
ALO,14, 00:01:39.559,46.0,4.0,26.37,30.123,43.066,MEDIUM,3.0,Aston Martin,10.0
ALO,14, 00:01:39.963,47.0,4.0,26.627,30.342,42.994,MEDIUM,4.0,Aston Martin,9.0
ALO,14, 00:01:39.837,48.0,4.0,26.62,29.807,43.41,MEDIUM,5.0,Aston Martin,9.0
ALO,14, 00:01:39.403,49.0,4.0,26.485,29.94,42.978,MEDIUM,6.0,Aston Martin,7.0
ALO,14, 00:01:39.174,50.0,4.0,26.46,29.793,42.921,MEDIUM,7.0,Aston Martin,7.0
ALO,14, 00:01:39.487,51.0,4.0,26.457,29.983,43.047,MEDIUM,8.0,Aston Martin,7.0
ALO,14, 00:01:39.396,52.0,4.0,26.333,29.858,43.205,MEDIUM,9.0,Aston Martin,7.0
ALO,14, 00:01:39.557,53.0,4.0,26.571,29.849,43.137,MEDIUM,10.0,Aston Martin,7.0
ALO,14, 00:01:40.377,54.0,4.0,26.704,30.061,43.612,MEDIUM,11.0,Aston Martin,7.0
ALO,14, 00:01:40.056,55.0,4.0,26.627,30.198,43.231,MEDIUM,12.0,Aston Martin,7.0
ALO,14, 00:01:40.249,56.0,4.0,26.832,30.149,43.268,MEDIUM,13.0,Aston Martin,7.0
LEC,16, 00:01:46.488,1.0,1.0,27.305,31.934,44.143,MEDIUM,1.0,Ferrari,7.0
LEC,16, 00:01:41.812,2.0,1.0,27.305,30.812,43.695,MEDIUM,2.0,Ferrari,7.0
LEC,16, 00:01:42.090,3.0,1.0,27.068,31.135,43.887,MEDIUM,3.0,Ferrari,7.0
LEC,16, 00:01:42.220,4.0,1.0,27.289,30.941,43.99,MEDIUM,4.0,Ferrari,7.0
LEC,16, 00:01:42.095,5.0,1.0,27.308,30.886,43.901,MEDIUM,5.0,Ferrari,7.0
LEC,16, 00:01:42.322,6.0,1.0,27.267,31.156,43.899,MEDIUM,6.0,Ferrari,7.0
LEC,16, 00:01:42.417,7.0,1.0,27.201,31.213,44.003,MEDIUM,7.0,Ferrari,7.0
LEC,16, 00:01:42.969,8.0,1.0,27.283,31.48,44.206,MEDIUM,8.0,Ferrari,7.0
LEC,16, 00:01:42.189,9.0,1.0,27.245,30.805,44.139,MEDIUM,9.0,Ferrari,6.0
LEC,16, 00:01:42.324,10.0,1.0,27.238,31.145,43.941,MEDIUM,10.0,Ferrari,6.0
LEC,16, 00:01:42.128,11.0,1.0,27.066,31.372,43.69,MEDIUM,11.0,Ferrari,4.0
LEC,16, 00:01:41.939,12.0,1.0,27.165,30.859,43.915,MEDIUM,12.0,Ferrari,4.0
LEC,16, 00:01:42.079,13.0,1.0,27.348,30.754,43.977,MEDIUM,13.0,Ferrari,4.0
LEC,16, 00:01:41.812,14.0,1.0,27.246,30.685,43.881,MEDIUM,14.0,Ferrari,2.0
LEC,16, 00:01:41.864,15.0,1.0,27.212,30.784,43.868,MEDIUM,15.0,Ferrari,2.0
LEC,16, 00:01:42.729,16.0,1.0,27.237,31.529,43.963,MEDIUM,16.0,Ferrari,3.0
LEC,16, 00:01:41.979,17.0,1.0,27.306,30.845,43.828,MEDIUM,17.0,Ferrari,3.0
LEC,16, 00:01:42.114,18.0,1.0,27.442,30.799,43.873,MEDIUM,18.0,Ferrari,3.0
LEC,16, 00:01:41.982,19.0,1.0,27.275,30.764,43.943,MEDIUM,19.0,Ferrari,3.0
LEC,16, 00:01:42.041,20.0,1.0,27.337,30.746,43.958,MEDIUM,20.0,Ferrari,3.0
LEC,16, 00:01:51.969,21.0,1.0,27.352,30.901,53.716,MEDIUM,21.0,Ferrari,4.0
LEC,16, 00:02:12.911,22.0,2.0,52.152,40.979,57.074,HARD,1.0,Ferrari,5.0
